ID1NAME,IDNAME,n_covid1,n_covid2,n_covid3,quar1,quar2,quar3,insurance_coverage,ratio_reg_nonreg,Tot_in_mig,Netmig,Inter_guns,Areaper,Circulatory,Infection_parasites,Neoplasm,Overall,Respiratory,smoke_curr_rate,drink_monthly_rate,ob_meas_rate,ob_subj_rate,mental_prev,mental_perception,db_trt_rate,hc_utility_rate,hc_inf_vacc_rate,stroke_rate,rate_cars,apt,n_students_high_per_class,Tot_pop,hh_pop_pct,For_Kor_pct,apt_price,rate_ser_workers,rate_dis_sev,rate_urbanic,rate_ret_work,rate_urb_are,rate_uni,rate_emp,log_GDP,n,group,ID,ID1,code,elderly_alone_ratio,Total,rentals,smoke_cess_1mo,social_groups,org_leisure_sports,rate_hh,rate_dep,rate_inmig,high_sch_p,For_Kor_Pop_100K,GDP_pp,ln_total,netmig2,inter_guns2,tot_in_mig2,x,y,rate_urb_area,Health_behavior,Healthcare_access,Local_economy,Migration,Morbidity,Social_distancing1,Social_distancing2,hc_unmet_rate,r_hesowo,n_Health_Social_Workers,n_workers_industry,GROUP1,n_covid,hesoc,Crowding,diff_sd,seq
Busan,Buk,3,2,3,1,2,3,0.0310607224,21.401388163,3092,-665,1010,0.3436,74.7,11.0,96.7,350.6,40.6,16.6,65.2,31.0,40.9,4.0,20.1,91.0,25.1,35.8,55.9,0.4,22.9,23.63,"291,675",38.9,0.99,92,24.1,2.1198422813,1.3519855318,3.3983029056,13519.855318,0.3318995274,0.0200281451,14.613036673,1,13,KR-26320,KR-26,11080,8.4,301296,9.6,11.1,86.2,30.5,0.037675243,0.0369098826,1.0262333386,33.276907885,9.9444950364,7.3683089055,12.583395448,-0.227993486,0.3462758207,1.0600839976,129.02145738,35.2328065,13.519855318,44.554021114,22.243841911,35.812313216,0.3832280089,101.29469127,11.615182876,19.183910043,14.2,15.9,"9,577","60,344",13,8,3.2834490443,11.061098798,13.880238007,1
Busan,Busanjin,12,1,1,1,2,3,0.0241785523,21.428203946,4733,-375,1857,0.4391,77.9,9.6,101.9,354.8,35.1,21.9,63.9,28.4,41.7,3.2,25.8,89.8,19.6,35.9,57.4,0.4,27.8,21.35,"357,723",42.7,0.83,93.3,24.1,1.7721953215,0.8293158673,7.9136650425,8293.1586731,0.7916298339,0.0446721993,15.789012527,2,13,KR-26230,KR-26,11070,8.7,378965,12.2,4.8,86.2,30.5,0.0402950141,0.033997071,1.2489280013,30.147413938,8.2924395613,18.988117636,12.787514223,-0.104829715,0.5191167468,1.3230907714,129.04649564,35.1672045,8.2931586731,43.415962087,19.503132357,36.68568593,0.3622071208,101.39053772,12.544374469,21.682981806,11.7,10.8,"18,257","169,292",13,14,5.1036695991,11.942975907,16.307940585,2
Busan,Dong,0,1,0,1,2,3,0.09190977,21.68410563,1239,198,697,0.7756,89.5,8.4,96.6,385.5,40.1,20.6,59.1,31.9,35.2,4.3,26.9,87.3,20.4,37.7,70.8,0.6,23.6,22.56,"84,557",44.8,2.66,93.7,24.1,2.3505190015,1.3710638977,14.40211928,13710.638977,0,0.0814499871,15.295373128,3,13,KR-26170,KR-26,11050,13.8,93256,13.6,2.3,86.2,30.5,0.0406300935,0.0301750021,1.3286008407,32.731406378,26.550928736,47.099832719,11.345181142,0.2341615715,0.824296037,1.4652837731,129.04534462,35.128656,13.710638977,42.550780619,20.099081459,36.645410036,1.4446272226,110.75561153,13.455945409,21.39945535,12.8,8.2,"6,250","75,957",13,1,7.3914637463,12.827683567,17.610512985,3
Busan,Dongnae,30,3,6,1,2,3,0.0368027295,22.253628814,3863,-28,1965,0.4042,75.1,8.7,104.7,347.0,31.1,18.1,64.8,27.0,40.3,1.8,19.2,88.7,20.1,35.6,66.7,0.4,22.5,25.06,"258,386",39.1,0.48,94.4,24.1,1.6250244733,0.6462260726,5.6535570813,6462.2607262,0,0.033386045,14.913459293,4,13,KR-26260,KR-26,11060,7.7,265596,11.8,8.2,86.2,30.5,0.038039353,0.0392223527,1.4544646757,30.312254359,4.7869961696,11.287858251,12.46220987,-0.0108365,0.7604901194,1.4950500414,129.07937306,35.202908,6.4622607262,42.762204931,19.827644779,36.720373902,0.2339315583,99.354223191,11.452953854,19.914099296,9.4,13.4,"11,838","88,672",13,39,4.5815175745,10.903000737,14.982998515,4
Busan,Gangseo,3,0,2,1,2,3,0.4637890813,20.340192044,2346,405,1018,4.1553,73.4,7.9,99.5,328.2,31.2,22.3,60.1,36.5,43.5,3.3,29.0,92.3,29.5,40.9,47.1,0.6,20.6,23.15,"121,351",37.4,5.67,93.3,24.1,3.3654490777,19.649972641,12.807475835,196499.72641,0,0.2351083188,16.251732351,5,13,KR-26440,KR-26,11010,5,52207,17.6,5.3,86.2,30.5,0.086984504,0.0938513992,4.4936502768,28.765146775,56.677870466,218.93184822,11.706442452,0.3337426144,0.8388888431,1.933234996,128.89619295,35.157141985,196.49972641,45.42877612,23.799731896,36.914362436,3.0007648305,94.261623774,18.789492608,19.845757161,14.6,1.9,"2,374","122,743",13,5,1.9563085595,18.199774517,15.374707851,5
Busan,Geumjeong,4,2,1,1,2,3,0.0388095379,22.255477153,3534,-270,1163,0.4785,79.4,9.5,94.6,345.2,33.6,21.3,68.5,20.0,32.9,2.6,21.8,96.2,14.5,30.9,30.5,0.4,26.9,23.79,"247,971",41.4,2.14,95.1,24.1,1.834164208,2.6285241016,5.5740388997,26285.241016,1.6278359955,0.0373950554,15.198054395,6,13,KR-26410,KR-26,11020,8.4,245725,11,4.0,86.2,30.5,0.041806084,0.0377442263,1.438193102,27.913266515,21.373083672,16.217421915,12.421067083,-0.1088837,0.4690064564,1.4251666526,129.09036322,35.258217,26.285241016,41.374251561,16.906234988,37.058412407,1.0142123335,97.736643242,12.806633846,21.571827663,5.8,9.2,"8,447","91,889",13,7,3.4064467216,12.21018354,15.673702762,6
Busan,Gijang,0,1,0,1,2,3,0.1853167087,22.558073997,4833,1617,2070,1.6358,68.0,10.8,107.3,355.0,36.1,21.0,63.1,36.4,42.1,4.5,23.6,95.5,35.7,46.2,55.4,0.5,29.7,27.91,"160,335",38.5,1.64,92.2,24.1,3.4133138573,13.818813983,5.6051392397,138188.13983,0,0.0704047,15.18381354,7,13,KR-26710,KR-26,11030,7.4,93106,9.4,6.8,86.2,30.5,0.0662986274,0.0670053487,5.190857732,29.903228466,16.367359099,42.195755376,11.985020655,1.008513425,1.2910468706,3.0143137805,129.19313849,35.2847775,138.18813983,46.498586241,27.019503978,36.105369204,1.3226246675,100.88286516,16.176814447,24.237739799,9.9,8.3,"5,412","65,551",13,1,3.3754326878,15.561482365,17.480264949,7
Busan,Haeundae,17,3,2,1,2,3,0.0238996136,22.043791722,6317,-554,2320,0.3892,71.0,7.7,105.3,332.1,28.8,22.4,60.8,31.7,41.9,3.1,21.3,89.7,20.5,34.1,55.7,0.4,20.8,24.02,"396,311",39.4,1.20,95.1,24.1,1.7197456914,1.389449498,6.5097865061,13894.49498,0.2451875808,0.0351895668,15.578360649,8,13,KR-26350,KR-26,11160,7.9,407851,11.8,6.0,86.2,30.5,0.038332136,0.0387062922,1.5488499477,28.464666675,12.043054687,14.292050283,12.889954536,-0.139789206,0.5853988408,1.5939502058,129.14289101,35.200987,13.89449498,43.586435551,19.790459201,37.198996993,0.5322581314,94.470154201,11.79543459,18.945684753,8.3,9.3,"13,393","143,521",13,22,3.3794166702,11.234546877,14.232759947,8
Busan,Jung,0,0,0,1,2,3,0.1793143663,19.915290131,608,17,316,0.694,77.6,11.6,101.4,359.1,24.2,30.2,68.1,35.7,44.1,6.1,24.8,86.0,23.0,36.8,40.7,0.8,32.4,20.76,"42,766",47.7,5.14,95.5,24.1,1.87685146,1.0445087219,32.011410934,10445.087219,0,0.1461912823,14.786580342,9,13,KR-26110,KR-26,11150,13,47260,13,8.6,86.2,30.5,0.043146424,0.024767245,1.2865002116,36.215716925,51.433348085,55.877443927,10.663498673,0.0397512042,0.7389047374,1.4216901277,129.03084586,35.1060045,10.445087219,49.330242487,19.719929198,37.07014234,2.5915430064,98.700725393,14.128705579,28.555307927,6.0,4.2,"2,910","69,090",13,0,6.8044708413,13.460505278,24.314871354,9
Busan,Nam,2,2,3,1,2,3,0.0320493583,22.588100634,3836,-720,1271,0.5574,68.6,9.3,102.4,339.0,37.7,22.3,65.4,33.9,45.4,2.7,28.1,95.3,22.9,39.5,61.3,0.4,23.4,20.84,"282,645",40.0,2.44,95.9,24.1,1.7415564539,1.503909887,3.8691644996,15039.09887,1.3726553331,0.0290539659,15.500073568,10,13,KR-26290,KR-26,11040,7.9,291406,10.3,3.5,86.2,30.5,0.0388173202,0.0373626487,1.3163764645,29.003428973,24.395282588,18.496856619,12.551946972,-0.254736507,0.4496806949,1.3571795008,129.08942746,35.1298065,15.03909887,46.626761762,21.185347608,37.432257648,1.0923958759,98.257602144,12.060084446,18.613576855,9.0,10.5,"8,870","84,665",13,7,3.138212245,11.493885404,13.440966372,10
Busan,Saha,8,2,1,1,2,3,0.0270925755,21.070547109,3052,-663,990,0.6384,78.9,8.2,107.1,367.8,39.2,21.3,62.9,33.2,40.3,4.5,23.1,89.5,19.5,38.4,53.5,0.4,22.7,23.52,"326,655",40.0,1.68,92,24.1,2.0443369987,2.0933962437,4.4517916456,20933.962437,0.5867787023,0.0319844269,15.515452026,11,13,KR-26380,KR-26,11100,8.1,340844,11.1,4.2,86.2,30.5,0.0383301452,0.0354000657,0.8954242997,33.931428754,16.837563736,16.059038739,12.696659847,-0.202966432,0.3030720485,0.9343190828,128.96448288,35.078224,20.933962437,44.98431412,19.029241012,36.151030814,0.7403949706,104.1876664,12.281757664,19.267063765,9.3,9.7,"10,602","109,017",13,11,3.2456261193,11.713176307,14.072557877,11
Busan,Sasang,2,0,3,1,2,3,0.0344799252,20.486353486,2093,-280,842,0.682,79.6,6.8,103.5,386.3,38.9,22.6,69.0,36.1,45.6,4.1,27.1,96.1,20.7,39.2,53.0,0.4,29.2,22.51,"226,961",40.4,2.85,91.9,24.1,2.153356916,1.590858121,12.336040113,15908.58121,1.2045628842,0.0499343513,15.582315572,12,13,KR-26530,KR-26,11090,8.1,249053,8.6,3.3,86.2,30.5,0.0368343284,0.0314864708,0.8403833722,33.681635787,28.485329104,23.497512578,12.332533476,-0.123369213,0.3709888483,0.9221848688,128.98845889,35.1586505,15.90858121,49.17359753,19.10782119,36.148198812,1.3625818486,108.1878234,12.249861978,23.617856791,7.5,6.4,"7,921","124,363",13,5,3.4900269209,11.680061505,17.858297503,12
Busan,Seo,6,0,0,1,2,3,0.076464787,21.66087365,1438,-65,541,0.5752,84.7,8.5,121.6,397.0,43.3,23.4,66.2,32.3,41.4,2.8,21.4,86.5,19.5,35.4,43.9,0.3,25.9,22.29,"107,028",43.5,2.04,93.9,24.1,2.2054141498,2.7434663826,8.4127518033,27434.663826,0,0.038145146,14.560366022,13,13,KR-26140,KR-26,11110,12.3,116214,11.8,6.2,86.2,30.5,0.0400941367,0.0320434715,1.2373724336,32.61259064,20.431901607,18.122919786,11.580845761,-0.060731771,0.5054752028,1.3435736443,129.01949161,35.0953385,27.434663826,46.254128503,19.264876253,36.425553803,0.9912291948,110.23883085,13.479482827,21.188025098,9.1,23.5,"10,419","44,330",13,6,9.7348357439,12.854406018,17.059085248,13
Busan,Suyeong,8,1,2,1,2,3,0.0596934743,21.347679819,3814,822,2120,0.4231,70.0,7.0,88.7,315.0,32.9,22.1,59.8,33.2,43.0,3.2,30.1,94.6,18.8,35.9,68.2,0.5,26.9,23.52,"170,296",43.0,1.03,97.5,24.1,1.8570980773,0.8270747405,5.5749988256,8270.7474045,0,0.0340919441,14.673715717,14,13,KR-26500,KR-26,11120,8.2,169081,12.4,2.3,86.2,30.5,0.0432638794,0.0367072587,2.2557235881,29.710740031,10.310990876,13.951437477,12.045293378,0.4826889651,1.2448912482,2.239629821,129.11476989,35.158919,8.2707474045,43.818397775,18.643323704,37.655191701,0.7568940263,93.311573156,12.613326929,21.484667938,7.6,12.3,"7,118","57,643",13,11,4.179781087,12.007808602,15.763578258,14
Busan,Yeongdo,0,0,0,1,2,3,0.0573043094,22.472631865,935,-220,330,0.6172,83.7,14.3,119.7,394.5,36.8,25.6,63.4,34.9,43.4,5.0,25.2,96.0,19.2,35.6,63.9,0.3,24.4,20.87,"120,731",42.0,1.62,93.1,24.1,2.7066163334,4.6521342489,4.7303509455,46521.342489,1.4408391447,0.0325867385,14.370472677,15,13,KR-26200,KR-26,11140,13.3,138808,10.3,3.5,86.2,30.5,0.0365735404,0.0297951127,0.6735923002,33.286051243,16.151567182,12.548808426,11.701320209,-0.18222329,0.2733349347,0.7744489816,129.06523362,35.0753995,46.521342489,46.474996455,19.746605934,36.089203594,0.7164667142,112.16080167,13.715650964,19.27161621,11.4,10.3,"4,637","45,233",13,0,3.8407699762,13.097933029,14.107400719,15
Busan,Yeonje,4,0,0,1,2,3,0.0489194766,21.926418987,3636,558,2159,0.4094,67.3,8.7,98.5,329.1,38.2,17.9,62.6,31.4,43.5,4.0,29.6,94.8,19.2,34.6,68.8,0.5,23.2,25.47,"199,887",40.2,0.48,96.1,24.1,1.7657253744,0.6050696143,6.1309639947,6050.6961433,0.9875421557,0.0443431116,15.476777251,16,13,KR-26470,KR-26,11130,7.8,202523,11.8,5.0,86.2,30.5,0.039707095,0.0391042005,1.7953516391,29.196864446,4.8258909047,26.001871392,12.205507486,0.2791577241,1.0801102623,1.8190277507,129.08534544,35.1790245,6.0506961433,43.825356041,18.849057167,37.494209535,0.3808734073,96.810095121,11.7613514,20.475162988,5.6,9.5,"8,498","89,805",13,4,4.2514020422,11.195822152,15.345324254,16
Chungcheongbuk,Boeun,0,0,0,1,2,3,0.3521498048,27.590656859,249,-15,78,4.7075,85.4,5.8,91.4,381.0,55.3,22.7,49.7,31.2,39.0,3.7,24.7,86.1,50.3,40.9,48.6,0.6,7.1,20.71,"32,507",43.8,2.06,0,20.0,3.7973013098,5.4565450518,4.116036546,54565.450518,0,0.0439807331,13.70784628,17,13,KR-43720,KR-43,40030,18.4,30311,2.6,1.5,74.1,43.7,0.0469895418,0.0449704728,0.8214839497,28.257076386,20.563857843,29.623865923,10.38921073,-0.046143907,0.2399483188,0.7659888639,127.72549236,36.4915105,54.565450518,38.537440697,35.865745416,5.1041083665,1.0051209384,109.60791794,16.043102948,10.898563489,10.7,11.6,"1,550","13,331",13,0,4.7682037715,15.483448912,9.1439139091,17
Chungcheongbuk,Cheongwon,3,1,3,1,2,3,0.0975956546,20.606289342,0,0,0,0,55.6,6.9,96.2,338.4,42.9,22.2,62.2,23.2,40.4,3.5,27.7,97.4,19.2,40.0,44.9,0,0,0,"200,470",39.5,2.90,0,20.0,2.3391565798,13.07480466,16.735971973,130748.0466,0,0.1076462677,17.14608567,18,1,KR-43710,KR-43,142,0,142017,0,4.3,74.1,43.7,0.0557623383,0.0554067471,0,30.885359333,28.953595204,0.3029778125,12.208419889,0,0,0,127.5747961,36.5934685,130.7480466,40.396971874,18.032906863,6.4000407626,1.4476797602,95.515457128,15.588738405,3.3917602027,3.5,,,,,7,,14.929197464,4.510080897,18
Chungcheongbuk,Chungju,7,5,1,1,2,3,0.0507625214,22.308753641,2891,-83,302,1.6416,71.0,6.9,105.9,373.1,39.5,26.4,62.5,39.7,45.9,3.5,28.9,92.3,21.7,42.2,41.2,0.5,20.7,23.98,"215,224",42.1,3.43,81.2,20.0,2.5556090802,5.0515816545,5.2689291157,50515.816545,0.993240995,0.0455008666,15.529117657,19,13,KR-43130,KR-43,40110,9,201361,9.1,4.4,74.1,43.7,0.0449734556,0.0398736597,1.4357298583,30.439363554,34.347861609,27.557178401,12.279434625,-0.038564472,0.1403189235,1.343251682,127.86990113,37.006529,50.515816545,48.350526796,21.273834242,32.593888816,1.6981108443,103.08213268,14.247388098,18.633887374,15.6,9.2,"8,459","91,621",13,13,3.9303237557,13.648578712,13.970748516,19
Chungcheongbuk,Danyang,1,0,0,1,2,3,0.3677100056,25.243757432,232,-49,54,3.1138,82.5,4.9,97.7,382.1,38.7,26.0,60.3,33.8,45.2,1.8,26.4,84.6,51.2,42.1,67.0,0.6,8.8,24.2,"28,444",44.9,1.03,0,20.0,3.5631404192,12.531606314,4.637181831,125316.06314,0,0.0541004677,13.945352152,20,13,KR-43800,KR-43,40020,15.8,28009,2.9,8.1,74.1,43.7,0.0455639259,0.041193902,0.8283051876,29.682337992,10.264606642,40.652932986,10.255692521,-0.172268317,0.1898467164,0.8156377443,128.38626722,36.9797705,125.31606314,44.758503431,35.11774325,5.1953358737,0.4270961737,107.8303243,18.111646077,12.938779836,9.6,6.1,926,"15,153",13,1,3.2555196175,17.448207969,10.31680103,20
Chungcheongbuk,Eumseong,5,1,1,1,2,3,0.1502226398,19.095245667,966,-69,272,3.5496,64.5,14.4,87.9,403.6,69.5,25.4,59.4,38.5,46.0,0.7,25.8,82.9,31.3,38.5,51.0,0.6,21.6,23.72,"105,539",40.6,14.22,88.8,20.0,4.2537816155,3.36208738,4.9574091094,33620.8738,2.4496294935,0.0891481413,15.695584125,21,13,KR-43770,KR-43,40060,9.2,81645,6.4,3.5,74.1,43.7,0.0524404434,0.0420356421,1.1831710454,34.036495257,142.22169311,80.274199277,11.566835832,-0.065378675,0.2577246326,0.9153014525,127.55183214,36.9936915,33.6208738,46.395472941,23.756268556,35.17832122,7.0783953179,114.35678948,13.978388244,18.913057434,11.9,5.8,"4,191","72,785",13,7,3.9710438795,13.45549188,14.088893582,21
Chungcheongbuk,Goesan,11,0,0,1,2,3,0.3932223245,26.644345238,362,-227,103,2.9772,56.3,21.2,108.0,379.4,51.3,20.4,59.5,38.5,42.1,3.4,20.5,80.5,59.0,50.7,54.0,0.6,9.2,23.82,"38,453",44.2,3.06,0,20.0,4.335390153,3.2293641588,3.8774607963,32293.641588,3.2137806916,0.0445847795,13.835653323,22,13,KR-43760,KR-43,40010,16.5,31116,1.6,11.7,74.1,43.7,0.0545892788,0.0503245918,1.1633886104,26.48063307,30.63521844,32.791714873,10.557191995,-0.590331053,0.2678594648,0.9414089928,127.83616438,36.774793,32.293641588,45.811435395,39.106716307,5.1517551282,1.2365953953,106.37574561,14.73780086,12.851390667,8.5,8.8,"1,226","13,873",13,11,3.1883078043,14.152365605,10.1203006,22
Chungcheongbuk,Heungdeok,3,1,3,1,2,3,0.0380393862,20.089688911,12426,162,1105,0.8173,0.0,0.0,0.0,0.0,0.0,22.0,58.5,29.4,46.4,2.7,28.5,90.9,19.2,38.8,59.4,0.5,21.7,26.89,"258,037",40.0,2.93,88.8,20.0,1.5757430136,13.07480466,16.735971973,130748.0466,0,0.1358905893,17.14608567,23,1,KR-43113,KR-43,139,0,258037,13.6,3.8,74.1,43.7,0.0400210047,0.0374062634,0,31.515672521,29.30711237,108.33490546,12.460858264,0.0627816941,0.4282331604,4.8155884621,127.43556042,36.6321545,130.7480466,41.692602164,18.204206479,35.730973827,1.4967464655,14.686421157,16.046578643,22.373118928,7.0,8.7,"30,495","350,648",13,7,11.818072602,15.397531205,19.641107117,23
Chungcheongbuk,Jecheon,0,0,0,1,2,3,0.0730721736,23.35935085,1569,-150,174,0.986,74.2,14.3,91.1,368.3,43.8,24.4,62.3,35.3,42.4,4.2,24.5,91.8,31.5,42.5,45.2,0.5,24.2,23.37,"136,101",41.8,1.45,87.8,20.0,3.003158068,4.2355383135,5.8353722603,42355.383135,1.4967147112,0.0404936165,14.851070864,24,13,KR-43150,KR-43,40070,10.5,133626,5.7,9.0,74.1,43.7,0.042597249,0.0388105608,1.1741726909,30.746782051,14.543421543,21.078861898,11.821152536,-0.110212269,0.1278462318,1.152820332,128.15469718,37.0356,42.355383135,46.025147007,25.768889611,34.519948865,0.6720649427,104.86048575,13.651703595,20.209638248,12.4,9.2,"5,002","54,110",13,0,3.6752117912,13.048433359,14.923975112,24
Chungcheongbuk,Jeungpyeong,1,1,0,1,2,3,0.3764957477,20.824175824,367,6,159,1.4895,59.1,15.0,130.2,370.5,38.9,22.3,59.2,30.4,46.2,3.2,27.1,83.5,40.2,41.4,47.8,0.5,28.5,18.54,"37,485",41.2,2.80,0,20.0,3.1566465838,3.6130969721,4.7592370281,36130.969721,0,0.0421612614,13.706368457,25,13,KR-43745,KR-43,40080,8.7,31204,7.3,8.8,74.1,43.7,0.0495000641,0.0441930522,1.1761312652,31.827471555,28.028412363,28.733591847,10.531696132,0.0160064026,0.4241696679,0.97905829,127.59248296,36.7803445,36.130969721,42.455291242,28.132873421,5.1030165853,1.4094238194,101.63139001,13.459407482,20.466226876,8.6,7.9,"1,039","13,156",13,2,2.7717753768,12.880618105,14.504564563,25
Chungcheongbuk,Jincheon,0,1,0,1,2,3,0.2329728598,19.326416701,1014,84,361,2.8408,58.0,8.1,101.1,353.3,38.6,27.0,59.1,37.0,41.1,5.3,26.7,89.4,33.6,41.7,48.6,0.6,20.3,22.35,"83,915",39.7,11.78,0,20.0,2.7847077068,3.1295900614,4.2340463564,31295.900614,0,0.0900765289,15.438540676,26,13,KR-43750,KR-43,40090,8.3,59324,8.7,5.2,74.1,43.7,0.056198166,0.0498533477,1.709257636,37.484229326,117.82336486,85.436332682,11.337559661,0.100101293,0.4301972234,1.2083656081,127.44720738,36.8798675,31.295900614,45.616046583,24.390199818,5.7606293983,5.9412188895,97.753061649,13.392863535,17.707272994,7.5,4.1,"2,170","53,437",13,1,2.5859500685,12.868160144,12.910128804,26
Chungcheongbuk,Okcheon,0,0,1,1,2,3,0.205481733,25.430614954,347,-43,48,2.4398,56.2,7.4,105.0,377.4,45.1,18.6,54.3,33.8,39.4,1.8,19.7,93.1,23.7,43.6,62.1,0.5,10.7,23.11,"49,756",41.4,2.09,0,20.0,4.075464043,11.066207292,4.5441755768,110662.07292,2.0286033066,0.0411380465,14.091398351,27,13,KR-43730,KR-43,40050,14.9,49295,2.8,1.9,74.1,43.7,0.0417892281,0.0424525814,0.7039253474,30.334163336,20.866246743,26.730905771,10.814886338,-0.086421738,0.0964707774,0.6974033282,127.65189442,36.3079695,110.66207292,41.252018548,22.163926219,5.2457082832,1.0001014681,104.84595467,16.380714977,13.46750384,3.5,10.3,"2,096","20,279",13,1,4.2125572795,15.7628635,10.761573048,27
Chungcheongbuk,Sangdang,3,1,3,1,2,3,0,0,12426,162,1105,0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,40.0,3.5,32.4,0.0,0.0,0.0,0.0,0,0,0,"170,120",37.9,0.97,0,20.0,2.4212320715,13.07480466,16.735971973,130748.0466,0,0,17.14608567,28,1,KR-43111,KR-43,138,0,170120,0,0.0,74.1,43.7,0.0378650364,0,0,31.799482039,9.7101208423,0.2529273454,12.044259349,0.0952268987,0.6495415001,7.3042558194,127.51265265,36.6540885,130.7480466,3.6310871531,1.2602548425,6.3679191589,0.5331194914,0.3601772093,15.124457168,3.3917602027,11.1,,,,,7,,14.488118847,4.510080897,28
Chungcheongbuk,Yeongdong,0,0,0,1,2,3,0.2264562998,27.753703862,422,-113,44,2.5044,58.8,13.9,70.3,316.7,41.6,21.6,53.5,29.7,39.7,3.5,17.1,76.7,31.1,42.5,65.4,0.5,13.9,20.68,"48,475",43.6,1.68,0,20.0,3.2322617131,6.4170502321,3.5131511088,64170.502321,2.1751424718,0.0325096794,13.707964322,29,13,KR-43740,KR-43,40040,16.1,45974,4.2,0.9,74.1,43.7,0.0460194893,0.0450928786,0.9179101231,31.246283238,16.780283167,19.533540697,10.78880348,-0.23310985,0.0907684373,0.8705518308,127.79573994,36.164028,64.170502321,39.424129441,27.046940576,5.1007292487,0.7224592331,92.580456018,15.479092825,13.98853403,8.3,12.3,"1,838","14,946",13,0,3.7916451779,14.866441995,10.721709367,29
Chungcheongnam,Asan,9,1,8,1,2,3,0.0430187225,20.820127643,4380,-390,1127,1.4482,64.3,7.1,93.2,343.9,36.5,21.9,65.1,30.9,35.8,1.6,25.5,86.7,24.4,45.3,53.7,0.5,22.6,28.05,"342,272",37.4,8.16,92.1,19.0,2.1518131937,2.4815079527,4.0622662678,24815.079527,1.1017988703,0.0642341396,17.323437638,30,13,KR-44200,KR-44,41100,6.1,272282,14.3,8.4,76.3,39.1,0.0470376301,0.0457650524,1.6086263506,33.654523921,81.554557721,122.58982966,12.743361022,-0.113944465,0.329270288,1.279683994,126.97758242,36.7943085,24.815079527,44.840325208,21.005415798,36.865146358,4.0207556534,96.508648601,11.990267637,20.606351623,8.3,5.6,"9,763","174,898",13,18,2.8524097794,11.472869148,14.963905693,30
Chungcheongnam,Boryeong,0,0,0,1,2,3,0.1051252257,23.681477819,1464,-25,200,2.5051,64.5,11.1,107.5,376.6,42.4,25.5,61.6,41.0,45.1,4.5,26.4,96.2,40.8,48.7,56.8,0.5,16.6,20.9,"100,229",42.2,3.88,85.8,19.0,3.5410079204,3.5243795708,5.3268016243,35243.795708,1.0299615824,0.0384845145,14.941627437,31,13,KR-44180,KR-44,41060,12.6,97091,3.5,12.1,76.3,39.1,0.043512787,0.0398955619,1.5078637567,30.466333319,38.760895024,31.760503033,11.515212847,-0.024942881,0.1995430464,1.4606550998,126.59917549,36.326617,35.243795708,48.417387467,30.004569765,33.892564559,1.9255733108,105.80545436,14.083887579,15.706538779,11.7,9.4,"3,514","37,365",13,0,3.5059713257,13.514550416,11.978475884,31
Chungcheongnam,Buyeo,0,11,2,1,2,3,0.1447649469,29.005843979,516,-63,126,1.0699,62.7,9.0,93.7,345.7,30.0,23.6,56.1,36.9,41.7,6.2,22.4,91.2,37.7,44.5,52.7,0.5,7.1,18.82,"66,527",43.0,2.71,0,19.0,3.9551727221,6.4735000827,4.4252709426,64735.000827,1.4902685464,0.0293165628,14.316892934,32,13,KR-44760,KR-44,41070,17.4,67102,2.1,9.4,76.3,39.1,0.0426291318,0.041681321,0.7689785699,27.306959302,27.142614522,24.604363506,11.105363159,-0.094698393,0.1893967863,0.7756249342,126.87099906,36.2279325,64.735000827,43.959738021,30.886490443,5.325927643,1.3097815296,96.389322574,14.76852718,10.349753955,11.2,11.5,"2,268","19,672",13,13,3.4091421528,14.133325676,8.4935436515,32
Chungcheongnam,Cheongyang,0,0,0,1,2,3,0.3645744643,28.052449414,231,-160,59,1.9883,67.7,16.3,90.7,373.2,36.2,19.5,54.4,35.3,43.4,5.3,24.2,86.1,50.7,41.8,64.2,0.6,7.2,18.67,"31,181",43.9,2.79,0,19.0,3.6399376398,1.9111866201,5.2243353324,19111.866201,3.3891411916,0.0416288213,13.699529398,33,13,KR-44790,KR-44,41130,18,29506,1.9,0.1,76.3,39.1,0.0463736189,0.0459601437,0.7828916153,27.152406417,27.888577551,30.18003118,10.347564214,-0.513132998,0.1892177929,0.7408357654,126.84672502,36.4430125,19.111866201,42.169038443,36.077068178,5.1003177336,1.1378623787,105.00663588,13.836098663,10.510544774,9.2,8.8,"1,081","12,283",13,0,3.4668548154,13.243295868,8.7125090296,33
Chungcheongnam,Dangjin,0,0,0,1,2,3,0.0931655723,21.874812554,1804,-256,220,4.1234,54.8,8.9,90.1,329.8,36.6,21.1,62.6,33.7,47.2,4.4,28.7,93.2,41.1,46.5,62.1,0.6,18.6,25.42,"169,965",40.8,4.92,89.7,19.0,2.5942593223,4.4099763481,4.5374047598,44099.763481,0.7401595784,0.0600839341,16.174000068,34,13,KR-44270,KR-44,41050,7.9,135106,10.1,5.2,76.3,39.1,0.0513633739,0.0498201412,1.3352478794,32.689235242,49.173143044,78.271623762,12.043347812,-0.150619245,0.1294384138,1.0613949931,126.58145175,36.907231,44.099763481,45.27215732,29.382637226,35.644515879,2.3833475296,94.127418554,14.622827072,17.956538078,12.0,6.9,"5,640","81,177",13,0,3.3183302445,14.100733972,13.401241549,34
